Names,ShortName,RA,DEC,Designation,Adopted_SpT,Chisqr,Dwarf_Type,SNR,SPT_B06,SPT_C18,SPT_K10,SpT_simbad,References,Refs.,Parallax,Parallax_err,Parallax_ref,Jmag,Hmag,Kmag,AbsMag
HB 2126-4459,J2130-4446,322.53583,-44.774166,J2130086-444627,M8,2719.16,0,75,M8,M8,M8,M8.2V,2014ApJ...794..143B,2,22.362,0.234,2020yCat.1350....0G,14.32,13.6,13.16,11.06
2MASS J2130147-072057,J2130-0720,322.56125,-7.3491669,J2130147-072057,d/sdM8,1042.32,-1,62,d/sdM8,d/sdM8,d/sdM8,,2003AJ....126.2487B,133,10.676,0.417,2020yCat.1350....0G,15.48,15.23,14.82,10.62
2MASS J21312183-0947595,J2131-0947,322.84094,-9.7998619,J21312183-0947595,L0,789.49,0,15,L0,M9,M9,,This paper,6,,,,16.28,15.49,14.9,
2MASS J21321145+1341584,J2132+1341,323.04773,13.699555,J21321145+1341584,L6,2187.49,0,55,L6,L6,L6beta,L4.5+L8.5,2007AJ....133.2320S,53,35.6,0.6,2017ApJS..231...15D,15.8,14.6,13.84,13.55
SDSS J213240.36+102949.4,J2132+1029,323.16815,10.497056,J21324036+1029494,L5,1630.86,0,31,L5,L4,L5,L5.5,2006AJ....131.2722C,7,0,0,,16.59,15.37,14.63,
2MASS J21324898-1452544,J2132-1452,323.20407,-14.881778,J21324898-1452544,T4,2261.69,0,13,T4,T3,T3,T4,2013AJ....146..161M,143,37,4.1,2020AJ....159..257B,15.71,15.38,15.27,13.56
SDSS J213307.94+232159,J2133+2321,323.28305,23.366388,J21330794+232159,M8,11882.4,0,93,M8,M8,M8,M9.6V,2014ApJ...794..143B,2,34.843,0.234,2020yCat.1350....0G,13.74,13.02,12.56,11.45
SDSS J213352.72+101841.0,J2133+1018,323.46976,10.311389,J21335274+1018410,L5,1591.35,0,19,L5,L5,L5,L3.5,2006AJ....131.2722C,7,0,0,,16.88,15.83,15.24,
SDSS J213435.61+240408,J2134+2404,323.64838,24.06889,J21343561+240408,M9gamma,12930.48,1,100,M9gamma,M8,M8,M9.2V,2014ApJ...794..143B,2,28.886,0.229,2020yCat.1350....0G,13.57,12.84,12.4,10.88
LHS 6379,J2135+4633,323.82333,46.554832,J21351760+4633174,M5,9721.27,0,191,M5,M5,M4,M4V,2005PASP..117..676R,42,25.646,0.018,2020yCat.1350....0G,11.3,10.76,10.46,8.34
2MASS J21363029+0515329,J2136+0515,324.1262083,5.259138889,J213630294+05153290,M8,13776.93,0,207,M8,M8,M8,M7.5,2008AJ....136.1290R,37,22.674,0.727,2020yCat.1350....0G,13.35,12.69,12.25,10.13
2MASS J21371044+1450475,J2137+1450,324.29349,14.846527,J21371044+1450475,L1,3959.23,0,140,L1,L1,L1,L0.8V,2014ApJ...794..143B,2,42.361,0.244,2020yCat.1350....0G,14.13,13.3,12.82,12.27
2MASS J21373742+0808463,J2137+0808,324.40591,8.1461945,J21373742+0808463,L6,3854.8,0,98,L6,L6,L5,L5,2008AJ....136.1290R,37,66.365,0.664,2020yCat.1350....0G,14.77,13.61,13.02,13.88
DENIS J21391360-3529500,J2139-3529,324.80667,-35.497223,J21391360-3529500,L1,2174.68,0,48,L1,L1,L1,L2.1:V,2014ApJ...794..143B,2,22.016,0.421,2020yCat.1350....0G,14.56,13.76,13.31,11.28
2MASS J21392224+1124323,J2139+1124,324.8426667,11.40899444,J213922242+11243238,M8,843.6,0,15,M8,M8,M8,M8,2015AJ....150..182K,102,0,0,,16.55,15.7,15.49,
2MASS J21395208+2148397,J2139+2148,324.96701,21.811028,J21395208+2148397,L1gamma,5448.29,1,35,L1gamma,L2,L1beta,L2.0,2010ApJ...710.1142B,15,0,0,,15.88,14.81,14.06,
2MASS J21403907+3655563,J2140+3655,325.16278,36.932308,J21403907+3655563,M9gamma,1420.78,1,27,M9gamma,M8,M8,M8p,2010ApJS..190..100K,9,9.921,0.369,2020yCat.1350....0G,15.61,15.07,14.68,10.59
SDSS J214046.55+011259.7,J2140+0112,325.19391,1.2165,J21404654+0112594,L2beta,6802.29,2,44,L2beta,L5,L5,L4.4V,2014ApJ...794..143B,2,0,0,,15.89,15.31,14.42,
2MASS J2142398+312349,J2142+3123,325.66583,31.396944,J2142398+312349,d/sdM6,1404.02,-1,30,d/sdM6,M6,d/sdM6,,This paper,6,4.638,0.309,2020yCat.1350....0G,15.8,15.37,15.52,9.13
SIMP J21430506-1544394,J2143-1544,325.7710833,-15.74427778,J21430506-1544394,M8,862.8,0,30,M8,M8,M8,M7.5,2016ApJ...830..144R,19,0,0,,16.4,15.61,15.39,
HN Peg B,J2144+1446,326.11862,14.768806,J21442847+1446077,T2,12461.06,0,38,T2,T3,T3,T2.5,2007ApJ...654..570L,144,55.163,0.061,2020yCat.1350....0G,16.7,15.55,15.63,15.41
SDSS J214527.82-073434.2,J2145-0734,326.36594,-7.5761666,J21452782-0734342,L1,4818.6,0,59,L1,M9,M9,M9V,2014ApJ...794..143B,2,16.252,0.954,2020yCat.1350....0G,15.59,14.92,14.3,11.64
2MASS J21472764+0101040,J2147+0101,326.86514,1.0177778,J21472764+0101040,M9,9283.99,0,95,M9,L0,M9,M9V,2011ApJ...732...56G,49,21.88,0.454,2020yCat.1350....0G,14.57,13.93,13.47,11.27
2MASS J21483083+0020540,J2148+0020,327.12845,0.34833333,J21483083+0020540,M9,2776.5,0,46,M9,M8,M8,M9V,2014ApJ...794..143B,2,13.904,0.536,2020yCat.1350....0G,15.46,14.74,14.31,11.17
SDSS J214956.55+060334,J2149+0603,327.48566,6.0594444,J21495655+060334,M8,8381.09,0,131,M8,M8,M8,M8.1V,2014ApJ...794..143B,2,27.595,0.354,2020yCat.1350....0G,13.34,12.63,12.17,10.54
2MASS J21512543-2441000,J2151-2441,327.85599,-24.683332,J21512543-2441000,L3beta,2787.01,2,61,L3beta,L5,L3gamma,L3,2008ApJ...681..579B,38,37.6,4.1,2021ApJS..253....7K,15.75,14.57,13.65,13.63
SDSS J215125.90-000200.7,J2151-0002,327.85791,-0.03352778,J21512590-0002007,M9,2149.63,0,45,M9,M9,M9,M9.5,2010AJ....139.1808S,79,14.987,1.032,2020yCat.1350....0G,15.75,15.09,14.86,11.63
LEHPM 2-314,J2151-3349,327.87036,-33.828861,J21512889-3349439,esdM8.5,1793.63,-3,14,esdM8.5,esdM6.5,esdM6.5,,2004A&A...421..763P,71,0,0,,16.44,16.27,15.83,
2MASS J21513839-4853542,J2151-4853,327.90997,-48.898392,J21513839-4853542,T4,14362.25,0,19,T4,T4,T4,T4.5,2006ApJ...637.1067B,1,60,3.8,2013MNRAS.433.2054S,15.73,15.17,15.43,14.62
2MASS J21513979+3402444,J2151+3402,327.9158,34.045666,J21513979+3402444,L6,1934.36,0,36,L6,L6,L6beta,L6,2010ApJS..190..100K,9,0,0,,16.7,15.8,14.98,
SDSS J215339.77+295005,J2153+2950,328.41571,29.834723,J21533977+295005,M8,4483.99,0,74,M8,M8,M8,M8.8V,2014ApJ...794..143B,2,34.977,0.22,2020yCat.1350....0G,13.94,13.27,12.76,11.66
2MASS J21542494-1023022,J2154-1023,328.60391,-10.383945,J21542494-1023022,T4,3651.57,0,18,T4,T4,T4,T4.5,2007AJ....134.1162L,72,37.2,3.5,2013MNRAS.433.2054S,16.42,16.45,17.05,14.28
2MASS J21543318+5942187,J2154+5942,328.63824,59.705196,J21543318+5942187,T5,1568.64,0,13,T5,T5,T5,T6,2004ApJ...614L..73B,145,71,2.3,2021ApJS..253....7K,15.66,15.76,15.34,14.92
2MASS J21543454-1055308,J2154-1055,328.6439167,-10.92523333,J215434543-1055308,L2gamma,1808.14,1,16,L2gamma,L3beta,L2gamma,L5,2014ApJ...792L..17G,146,32.6,1,2016ApJ...833...96L,16.44,15.07,14.2,14.01
LHS 515,J2155-1121,328.94946,-11.361695,J21554787-1121421,esdM5,18969.59,-3,206,esdM5,esdM5,esdM4,esdM5,2005PASP..117..676R,42,17.95,0.055,2020yCat.1350....0G,13.64,13.19,12.91,9.91
2MASS J21555848+2345307,J2155+2345,328.99365,23.758528,J21555848+2345307,L2,1810.24,0,56,L2,L2,L2,L2,2010ApJS..190..100K,9,0,0,,15.99,14.95,14.27,
2MASS J2201236+213135,J2201+2131,330.34833,21.526388,J2201236+213135,M6,3642.3,0,26,M6,M6,M6,,This paper,6,7.101,0.39,2020yCat.1350....0G,15.86,15.47,14.88,10.12
2MASS J22021302-0228558,J2202-0228,330.55423,-2.4821668,J22021302-0228558,M8,11639.37,0,68,M8,M8,M8,M8.5,2010ApJS..190..100K,9,15.498,0.631,2020yCat.1350....0G,15.33,14.58,14.12,11.28
SIMP J22030176-0301107,J2203-0301,330.7573333,-3.019638889,J22030176-0301107,M8,1513.76,0,32,M8,M8,M8,M9.5,2016ApJ...830..144R,19,11.837,1.839,2020yCat.1350....0G,16.11,15.32,15.15,11.47
2MASS J22035781+0713492,J2203+0713,330.990625,7.230277778,J22035781+0713492,L1,2233.07,0,26,L1,L1,L1,L1,2017AJ....154..112K,10,0,0,,16.68,15.58,14.86,
2MASS J22044198-0036510,J2204-0036,331.17493,-0.61416668,J22044198-0036510,M9,3084.75,0,57,M9,M8,M8,M8V,2014ApJ...794..143B,2,10.858,0.841,2020yCat.1350....0G,15.73,14.88,14.49,10.9
DENIS-P J220622.7-204706,J2206-2047,331.595,-20.78474722,J22062280-2047058,M8,7412.43,0,131,M8,M8,M8,M8.0V,2012AJ....144...99D,77,35.8,1,2017ApJS..231...15D,12.37,11.68,11.32,10.14
PSO J331.6058+33.0207,J2206+3301,331.605625,33.02057222,J22062535+3301146,T1,933.07,0,12,T1,T1,T1,T1.5,2015ApJ...814..118B,14,0,0,,16.58,15.89,17.23,
2MASSW J2206450-421721,J2206-4217,331.68744,-42.289112,J22064498-4217208,L3beta,1519.35,2,58,L3beta,L3beta,L3beta,L2V,2016ApJS..225...10F,34,34.083,1.307,2020yCat.1350....0G,15.56,14.45,13.61,13.22
2MASS J22092183-2711329,J2209-2711,332.34094,-27.192471,J22092183-2711329,T3,7822.97,0,31,T3,T3,T2,T2.5,2014ApJ...794..143B,2,40.7,3.9,2020AJ....159..257B,15.79,15.14,15.1,13.83
GRH 2208-2007,J2210-1952,332.70789,-19.873333,J2210499-195224,M7,20875.22,0,116,M7,M7,d/sdM9,M8Ve,2014ApJ...794..143B,2,23.388,0.152,2020yCat.1350....0G,14,13.5,13.15,10.84
2MASS J22114470+6856262,J2211+6856,332.93625,68.940613,J22114470+6856262,L2,1605.15,0,32,L2,L2,L2,L2,2014ApJ...794..143B,2,25.062,0.714,2020yCat.1350....0G,15.71,14.81,14.18,12.71
2MASS J22120703+3430351,J2212+3430,333.0293,34.50975,J22120703+3430351,L6,2708.18,0,54,L6,L6,L6,L6,2010ApJ...710.1142B,15,0,0,,16.32,15.18,14.37,
SIMP J22130498+1255078,J2213+1255,333.27075,12.91883333,J22130498+1255078,M8,642.94,0,10,M8,M8,M8,,2016ApJ...830..144R,19,,,,16.42,15.78,15.64,
2MASS J22134491-2136079,J2213-2136,333.43713,-21.602167,J22134491-21360789,L0gamma,3071.06,1,76,L0gamma,L0gamma,L0gamma,L0gamma,2014ApJ...794..143B,2,20.946,0.763,2020yCat.1350....0G,15.38,14.4,13.76,11.98
WISE J221354.68+091139.4,J2213+0911,333.47784,9.1942778,J22135468+0911394,T7,1053.2,0,8,T7,T7,T7,T7,2011ApJS..197...19K,31,52,3.1,2020AJ....159..257B,,,,
PSO J334.1193+19.8800,J2216+1952,334.11925,19.88000278,J22162862+1952481,T3,1337.6,0,10,T3,T3,T3,,2015ApJ...814..118B,14,24.815,0.115,2020yCat.1350....0G,,,,
PSO J334.8034+11.2278,J2219+1113,334.803375,11.22778056,J22191281+1113401,L5,1226.7,0,35,L5,L5,L5,L7,2015ApJ...814..118B,14,0,0,,16.74,15.28,14.82,
2MASS J221912830+11134060,J2219+1113,334.8034583,11.22794444,J221912830+11134060,L5,1854.1,0,34,L5,L5,L6,L7,2017AJ....154..112K,10,0,0,,16.74,15.28,14.82,
SDSS J2221531+1158219,J2221+1158,335.47141,11.972833,J22215313+1158222,M7gamma,13740.75,1,181,M7gamma,M8beta,d/sdM8,M8V,2015AJ....149..158S,147,31.831,0.159,2020yCat.1350....0G,13.4,12.76,12.36,10.92
WISE J222219.93+302601.4,J2222+3026,335.58307,30.433722,J22221993+3026014,L9,2038.45,0,32,L9,L9,L9,L9,2014ApJ...794..143B,2,27.9,3.1,2020AJ....159..257B,16.55,15.6,15.18,13.78
2MASS J22225588-4446197,J2222-4446,335.73282,-44.772141,J22225588-4446197,M8,2697.86,0,96,M8,M8,M8,M8,2010ApJS..190..100K,9,21.32,0.273,2020yCat.1350....0G,14.58,13.95,13.55,11.23
WISE J222409.64-185242.1,J2224-1852,336.04016,-18.878334,J22240964-1852421,M7gamma,2250.23,1,52,M7gamma,M7gamma,d/sdM8,M9V,2014ApJ...787..126L,4,18.777,0.246,2020yCat.1350....0G,14.54,13.91,13.52,10.91
LHS 3806,J2225-0526,336.48636,-5.4333334,J22255673-0526000,sdM2,698.01,-2,78,sdM2,sdM2,esdM4,sdM3,2016ApJ...817..112S,11,10.043,0.057,2020yCat.1350....0G,13.93,13.41,13.19,8.94
WISE J222623.05+044004.0,J2226+0440,336.59604,4.6677775,J22262305+0440040,T8,1231.83,0,5,T8,T8,T8,T8,2011ApJS..197...19K,31,52.75,5.87,2019ApJS..240...19K,,,,
2MASS J22270083-1231482,J2227-1231,336.75348,-12.530055,J22270083-1231482,M5,1423.09,0,41,M5,M6,M6,M5.5,2004AJ....127.2856B,12,6.433,0.613,2020yCat.1350....0G,15.68,15.19,15.32,9.72
2MASS J22282889-4310262,J2228-4310,337.12036,-43.173946,J22282889-4310262,T6,1257.5,0,6,T6,T6,T6,T6.5,2004AJ....127.2856B,12,92.1,2.6,2013MNRAS.433.2054S,15.66,15.36,15.3,15.48
LHS 523,J2228-1325,337.22668,-13.421612,J22285440-1325178,M7,13641.14,0,142,M7,M7,d/sdM6,M6.5V,2014ApJ...794..143B,2,91.838,0.054,2020yCat.1350....0G,10.77,10.22,9.84,10.58
PSO J337.4314+16.4215,J2229+1625,337.4316667,16.421125,J22294360+1625165,M9gamma,771.91,1,19,M9gamma,M9gamma,M9gamma,M9,2015ApJ...814..118B,14,0,0,,17.02,16.46,15.85,
2MASS J22295358+1556180,J2229+1556,337.4698333,15.94056667,J22295358+1556180,L2,2258.64,0,53,L2,L2,L2,L2,2017AJ....154..112K,10,0,0,,16.46,15.38,14.86,
ULAS J222958.30+010217.2,J2229+0102,337.49292,1.0381111,J22295830+0102172,T3,1250.74,0,8,T3,T3,T3,T3,2006AJ....131.2722C,7,0,0,,17.89,17.5,17.22,
SDSS J22304238+0111501,J2230+0111,337.67657,1.19725,J22304238+0111501,M9,1905.68,0,34,M9,M8,M8,M9,2010MNRAS.404.1817Z,88,15.82,0.886,2020yCat.1350....0G,15.65,14.96,14.42,11.65
LEHPM 1-4807,J2231-3451,337.92816,-34.863083,J22314276-3451471,sdM6,2730.03,-2,44,sdM6,sdM6,sdM6,,2004A&A...421..763P,71,9.284,0.22,2020yCat.1350....0G,15.5,15.09,14.72,10.34
WISEA J223343.53-133140.9,J2233-1331,338.431375,-13.52780278,J22334328-1331411,T3,2118.68,0,12,T3,T3,T2,L2,2016ApJ...817..112S,11,18.7,4.4,2020AJ....159..257B,16.45,15.85,15.49,12.81
2MASPJ2234330+291850,J2234+2918,338.63794,29.31361,J2234331+291849,M8beta,6549.1,2,118,M8beta,M8,M8beta,M7.9V,2014ApJ...794..143B,2,22.601,0.175,2020yCat.1350....0G,14.04,13.36,12.96,10.81
2MASS J22355013+1227370,J2235+1227,338.95889,12.460278,J22355013+1227370,M9,4777.11,0,61,M9,M8,M8,M9.2V,2014ApJ...794..143B,2,14.679,0.643,2020yCat.1350....0G,15.2,14.5,14.04,11.04
WISE J223552.24+041854.7,J2235+0418,338.9685,4.315638889,J223552441+0418563,L3,13885.99,0,103,L3,L3,L3,L3,2017AJ....154..112K,10,35.429,1.122,2020yCat.1350....0G,15.37,14.38,13.79,13.12
WISE J223617.59+510551.9,J2236+5105,339.0733,51.097748,J22361759+5105519,T5,20568.23,0,42,T5,T5,T5,T5,2013ApJ...777...84B,23,102.8,1.9,2020AJ....159..257B,14.58,14.49,14.44,14.64
WISE J223729.52-061434.4,J2237-0614,339.37299,-6.2428885,J22372952-0614344,T5,1011.11,0,4,T5,T5,T5,T5,2011ApJS..197...19K,31,35,2.7,2020AJ....159..257B,,,,
G 216-7B,J2237+3922,339.38541,39.377499,J2237325+392239,M9,23030.53,0,100,M9,M8,M9,M9.5,2001AJ....121.3235K,148,47.644,0.137,2020yCat.1350....0G,13.34,12.69,12.18,11.73
2MASSI J2238074+435317,J2238+4353,339.53091,43.888306,J22380742+4353179,L1,9107.48,0,177,L1,L1,L1,L0.6V,2014ApJ...794..143B,2,44.254,0.189,2020yCat.1350....0G,13.84,13.05,12.52,12.07
WISE J223937.55+161716.1,J2239+1617,339.90646,16.287806,J22393755+1617161,T3,2670.77,0,35,T3,T3,T3,T3,2011ApJS..197...19K,31,42.9,3,2020AJ....159..257B,16.08,15.42,14.89,14.24
2MASS J2241554+164752,J2241+1647,340.4808,16.797777,J2241554+164752,M5,4745.29,0,71,M5,sdM8,d/sdM5,,This paper,6,4.831,0.468,2020yCat.1350....0G,15.95,15.71,15.5,9.37
SDSS J22434553-08215302,J2243-0821,340.93973,-8.3647223,J22434553-08215302,M8beta,1444.97,2,44,M8beta,M8,M8beta,M8V,2014ApJ...794..143B,2,9.972,0.507,2020yCat.1350....0G,15.43,14.83,14.29,10.43
LEHPM 1-5067,J2243-3528,340.98257,-35.472221,J22435582-3528200,sdM5,1712.22,-2,28,sdM5,esdM4,sdM4,,2004A&A...421..763P,71,4.936,0.185,,15.86,15.42,15.45,9.33
2MASS J22453832-0722060,J2245-0722,341.40967,-7.3683333,J22453832-0722060,sdM7,740.99,-2,22,sdM7,d/sdM5,d/sdM5,M7pec,2004AJ....127.2856B,12,6.529,0.663,2020yCat.1350....0G,16.11,15.56,15.38,10.19
SDSS J224605.41+141640.6A,J2246+1416,341.52234,14.27825,J22460536+1416417,M3,27978.96,0,132,M3,M3,sdM4,M3,2004AJ....128..426W,149,6.911,0.089,2020yCat.1350....0G,13.26,12.82,12.6,7.45
2MASS J22465014-0643357,J2246-0643,341.70892,-6.7265835,J22465014-0643357,M6,2468.08,0,60,M6,M6,M6,M5,2004AJ....127.2856B,12,4.303,0.308,2020yCat.1350....0G,15.5,14.97,14.68,8.67
2MASS J22470170+1955286,J2247+1955,341.757125,19.92446111,J22470171+1955286,M8,7565.09,0,94,M8,M8,M8,M9,2003AJ....126.2421C,17,26.605,0.185,2020yCat.1350....0G,13.79,13.08,12.65,10.92
2MASS J22483513+1301453,J2248+1301,342.146375,13.02926111,J224835135+13014534,L1,777.45,0,15,L1,L1,L1,M9,2015AJ....150..182K,102,0,0,,16.82,16.38,15.62,
SIMP J22484809-0126570,J2248-0126,342.200375,-1.449166667,J22484809-0126570,M9gamma,2467.56,1,24,M9gamma,L1,L1,L2,2016ApJ...830..144R,19,0,0,,16.54,15.62,15.66,
2MASS J22490917+3205489,J2249+3205,342.28821,32.096916,J22490917+3205489,L3beta,384.54,2,12,L3beta,L3beta,L4gamma,L5,2007AJ....133..439C,18,43.087,1.811,2020yCat.1350....0G,15.48,14.35,13.59,13.65
SDSS J225003.72+143046.7,J2250+1430,342.5155,14.512972,J22500372+1430467,M9,9640.26,0,94,M9,M8,M9,M9V,2014ApJ...794..143B,2,19.655,0.392,2020yCat.1350....0G,14.94,14.19,13.73,11.41
2MASSI J2252014-181558,J2252-1815,343.0062917,-18.26651667,J225201517-18155946,M9,26084.61,0,110,M9,M8,M8,M8.5,2003AJ....126.2421C,17,32.902,0.179,2020yCat.1350....0G,13.52,12.85,12.37,11.11
HD 216405C,J2253-3751,343.27246,-37.859303,J22530539-3751335,M8beta,956.43,2,14,M8beta,M8beta,M8beta,,2006MNRAS.368.1281P,150,9.078,0.649,2020yCat.1350....0G,15.93,15.35,14.7,10.72
SIMP J22543828+1640488,J2254+1640,343.6595,16.68022222,J22543828+1640488,L1,2283.58,0,71,L1,L1,L1,L1.0,2016ApJ...830..144R,19,18.043,1.39,2020yCat.1350....0G,15.88,14.83,14.25,12.16
2MASS J22545900-0330590,J2254-0330,343.747125,-3.518347222,J22545900-0330590,M9gamma,2439.05,1,27,M9gamma,M8,M8,M9,2017AJ....154..112K,10,0,0,,16.84,15.95,15.26,
SDSSp J225529.09-003433.4,J2255-0034,343.87112,-0.57599998,J22552907-0034336,L0,3717.14,0,57,L0,M9,M9,M8.6V,2014ApJ...794..143B,2,16.902,0.766,2020yCat.1350....0G,15.65,14.76,14.44,11.79
WISE J225540.75-311842.0,J2255-3118,343.9198,-31.311666,J22554075-3118420,T8,1287.05,0,3,T8,T8,T8,T8,2011ApJS..197...19K,31,72.8,3.5,2021ApJS..253....7K,,,,
ULAS J22585405+0113512,J2258+0113,344.72522,1.230889,J22585405+0113512,M8,1931.57,0,49,M8,M8,M8,M9V,2014ApJ...794..143B,2,27.551,0.265,2020yCat.1350....0G,13.91,13.35,12.9,11.11
SDSS J225913.88-005158.2,J2259-0051,344.80783,-0.86613894,J22591388-0051581,L2,2204.2,0,48,L2,L1beta,L2,L1.6,2014ApJ...794..143B,2,0,0,,16.36,15.32,14.65,
PSO J344.8146+20.1917,J2259+2011,344.814625,20.19141389,J22591551+2011299,L3gamma,1095.78,1,30,L3gamma,L2,L4,L2.5,2015ApJ...814..118B,14,0,0,,16.58,15.66,14.85,
2MASS J22593244+4450284,J2259+4450,344.8851666,44.84112222,J22593244+4450284,M7gamma,3942.48,1,105,M7gamma,M7gamma,M7gamma,M7.5,2003AJ....126.2421C,17,16.559,0.091,2020yCat.1350....0G,13.34,12.73,12.33,9.43
2MASS J2300152+371720,J2300+3717,345.06335,37.288887,J2300152+371720,sdM7,2630.13,-2,28,sdM7,d/sdM4,d/sdM4,,This paper,6,6.354,0.254,2020yCat.1350....0G,15.84,15.29,15.04,9.85
WISE J230133.32+021635.0,J2301+0216,345.38885,2.2763889,J23013332+0216350,T6,1368.63,0,7,T6,T6,T6,T6.5,2013ApJS..205....6M,28,52,3.8,2020AJ....159..257B,16.71,16.09,17.18,15.29
2MASS J23023319-0935188,J2302-0935,345.6383333,-9.588580556,J230233200-09351889,M8,493.37,0,9,M8,M8,M8beta,M7,2015AJ....150..182K,102,0,0,,16.8,16.29,16.99,
WISEA J230329.45+315022.7,J2303+3150,345.8727083,31.83946389,J23032925+3150210,T3,4195.97,0,25,T3,T3,T2,T2,2016ApJ...817..112S,11,46.5,3.3,2020AJ....159..257B,16.22,15.47,15.44,14.55
2MASS J2306292-050227,J2306-0502,346.62167,-5.0408335,J2306292-050227,M8beta,11671.16,2,143,M8beta,M8beta,M8beta,M7.5e,2016Natur.533..221G,151,80.212,0.072,2020yCat.1350....0G,11.35,10.72,10.3,10.88
SDSS J230809.9-313122,J2308-3131,347.04126,-31.522778,J2308099-313122,M8beta,2422.42,2,84,M8beta,M8beta,M8beta,M7.5,2014ApJ...794..143B,2,0,0,,13.62,12.96,12.58,
DENIS J2308113-272200,J2308-2722,347.04709,-27.366667,J2308113-272200,L2beta,14569.18,2,122,L2beta,L2beta,L1,L1.4V,2014ApJ...794..143B,2,34.002,0.475,2020yCat.1350....0G,14.66,13.83,13.33,12.32
2MASS J23092857+3246175,J2309+3246,347.36905,32.771526,J23092857+3246175,M8,3647.78,0,47,M8,M8,M8,M8,2010ApJS..190..100K,9,17.762,0.615,2020yCat.1350....0G,15.52,14.84,14.23,11.76
SSSPM J2310-1759,J2310-1759,347.5769,-17.985834,J23101846-1759090,L1,3583.6,0,111,L1,L1,L1,L1,2014ApJ...794..143B,2,26.882,0.352,2020yCat.1350....0G,14.38,13.58,12.97,11.52
NLTT 56194,J2313+2117,348.44696,21.2915,J23134727+2117294,M6,25274.91,0,245,M6,M6,M6,M7.5V,2000AJ....120.1085G,152,30.652,0.067,2020yCat.1350....0G,11.42,10.76,10.44,8.85
PSO J348.8808+06.2873,J2315+0617,348.8807917,6.28722778,J23153139+0617142,L0gamma,1014.13,1,45,L0gamma,L0gamma,L0gamma,L0gamma,2015ApJ...814..118B,14,0,0,,15.86,14.76,14.06,
SDSS J231725.15-005433.6,J2317-0054,349.3548,-0.90933329,J23172515-0054336,M8,2074.55,0,68,M8,M8,M8,M8V,2008AJ....135..785W,76,8.024,0.868,2020yCat.1350....0G,15.68,15.14,14.74,10.2
2MASS J23174712-4838501,J2317-4838,349.44632,-48.647251,J23174712-4838501,L3beta,7148.52,2,63,L3beta,L3beta,L4gamma,L5,2010ApJS..190..100K,9,49.962,1.031,2020yCat.1350....0G,15.15,13.92,13.18,13.64
2MASS J23185497-1301106,J2318-1301,349.72903,-13.01961,J23185497-1301106,T4,6189.91,0,19,T4,T4,T4,T5,2013AJ....146..161M,143,66.5,3.2,2020AJ....159..257B,15.55,15.24,15.02,14.67
WISE J231939.14-184404.4,J2319-1844,349.91309,-18.734556,J23193914-1844044,T7,1065.37,0,2,T7,T7,T7,T7.5,2011ApJS..197...19K,31,80.9,2.7,2021ApJS..253....7K,,,,
LHS 3933,J2320+1150,350.0293,11.835305,J23200703+1150071,M7gamma,8782.31,1,90,M7gamma,M8beta,d/sdM6,M6.5Ve,2010ApJS..190..100K,9,37.412,0.095,2020yCat.1350....0G,12.48,11.82,11.44,10.35
2MASS J2320292+412341,J2320+4123,350.1217,41.394726,J2320292+412341,L1,6404.35,0,117,L1,L1,L1,M9.8V,2014ApJ...794..143B,2,17.857,0.345,2020yCat.1350....0G,14.58,13.76,13.19,10.84
2MASS J23211254-1326282,J2321-1326,350.30225,-13.441167,J23211254-1326282,L1,9992,0,132,L1,L1,L2beta,L0.5,2014ApJ...794..143B,2,35.094,0.482,2020yCat.1350....0G,14.5,13.58,13.14,12.23
SDSS J232136.11-002819.1,J2321-0028,350.40045,-0.47197223,J23213611-0028191,M8,4419.45,0,50,M8,M8,M8,M8V,2014ApJ...794..143B,2,8.154,0.549,2020yCat.1350....0G,15.48,14.98,14.44,10.03
WISE J232219.45-140726.2,J2322-1407,350.58105,-14.123889,J23221945-1407262,d/sdL1,1974.37,-1,39,d/sdL1,d/sdL1,d/sdL1,L4.0,2014ApJ...787..126L,4,16.213,1.247,2020yCat.1350....0G,15.99,15.52,15.1,12.04
2MASS J2322587+430146,J2322+4301,350.7446,43.029446,J2322587+430146,M6,1599.12,0,24,M6,M6,d/sdM6,,This paper,6,6.653,0.366,2021A&A...649A...1G,16.06,15.33,15.02,10.17
WISE J23230708+0541130,J2323+0541,350.7795,5.686944444,J23230708+0541130,L5,2182.13,0,18,L5,L8,L8,L8,2017AJ....153..196S,29,0,0,,17.6,15.96,15.54,
SDSS J232313.4-024435,J2323-0244,350.80585,-2.7430556,J2323134-024435,M8,1998.95,0,99,M8,M8,M8,M8.0V,2014ApJ...794..143B,2,22.19,0.172,2020yCat.1350....0G,13.58,12.92,12.48,10.31
2MASS J2325168-043101,J2325-0431,351.32001,-4.5169444,J2325168-043101,sdM5,3466.82,-2,71,sdM5.5,sdM8,sdM6,,This paper,6,4.294,0.265,2021A&A...649A...1G,15.92,15.26,15.29,9.08
2MASS J23254530+4251488,J2325+4251,351.43872,42.863556,J23254530+4251488,L6,2402.29,0,27,L6,L8,L8,L8,2010ApJ...710.1142B,15,69.228,1.486,2020yCat.1350....0G,15.49,14.45,13.76,14.69
2MASS J2325560-025950,J2325-0259,351.48334,-2.9972222,J2325560-025950,L1gamma,4893.85,1,78,L1gamma,L2,L2,L1,2010ApJ...710.1142B,15,,,,15.96,14.94,14.12,
